graph_id,model,n_nodes,m0,m,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
475,barabasi_albert,100,5,2,10,3.2602,4.0,2.7856776554368237,"{7: 6, 9: 2, 17: 1, 15: 1, 12: 1, 3: 35, 10: 3, 8: 2, 4: 11, 6: 4, 5: 3, 2: 31}",-0.8581326473057517
476,barabasi_albert,100,5,2,10,3.3018,4.0,2.5337718918639855,"{12: 1, 14: 1, 9: 3, 10: 2, 8: 4, 5: 15, 7: 1, 6: 4, 4: 16, 11: 1, 3: 10, 2: 42}",-0.8581326473057517
477,barabasi_albert,100,5,2,10,3.2172,4.0,2.7202941017470885,"{10: 1, 15: 1, 9: 5, 6: 7, 8: 1, 7: 4, 14: 2, 4: 15, 2: 38, 5: 5, 3: 21}",-0.8581326473057517
478,barabasi_albert,100,5,2,10,3.2464,4.0,2.8809720581775866,"{18: 1, 17: 1, 11: 1, 13: 1, 9: 4, 7: 6, 6: 2, 4: 16, 5: 9, 3: 24, 2: 35}",-0.8581326473057517
479,barabasi_albert,100,5,2,10,3.1976,4.0,2.6832815729997477,"{14: 1, 13: 1, 11: 4, 6: 8, 10: 1, 7: 3, 9: 2, 4: 14, 5: 6, 8: 1, 2: 39, 3: 20}",-0.8581326473057517
480,barabasi_albert,100,5,2,10,3.3394,4.0,2.565151067676132,"{14: 1, 7: 7, 13: 1, 11: 1, 16: 1, 6: 7, 3: 19, 8: 2, 5: 6, 4: 21, 2: 34}",-0.8581326473057517
481,barabasi_albert,100,5,2,10,3.1982,4.0,2.6870057685088806,"{8: 3, 15: 1, 11: 1, 10: 2, 14: 1, 9: 3, 3: 22, 5: 6, 4: 20, 7: 1, 12: 1, 6: 4, 2: 35}",-0.8581326473057517
482,barabasi_albert,100,5,2,10,3.309,4.0,2.541653005427767,"{8: 5, 12: 1, 13: 1, 11: 2, 10: 2, 6: 6, 7: 3, 3: 21, 5: 6, 4: 15, 9: 1, 2: 37}",-0.8581326473057517
483,barabasi_albert,100,5,2,10,3.2488,4.0,2.649528259898354,"{14: 3, 10: 3, 6: 5, 5: 13, 8: 2, 9: 1, 3: 24, 7: 4, 4: 9, 2: 36}",-0.8581326473057517
484,barabasi_albert,100,5,2,10,3.2482,4.0,2.727636339397171,"{8: 4, 10: 1, 16: 1, 17: 1, 9: 1, 6: 8, 3: 17, 12: 1, 5: 10, 7: 3, 4: 14, 2: 39}",-0.8581326473057517
485,barabasi_albert,100,5,2,10,3.1852,4.0,2.86705423736629,"{10: 2, 18: 1, 9: 2, 12: 1, 16: 1, 8: 2, 5: 8, 7: 2, 11: 1, 4: 17, 3: 21, 6: 5, 2: 37}",-0.8581326473057517
486,barabasi_albert,100,5,2,10,3.2462,4.0,2.6795522013948525,"{14: 1, 13: 2, 15: 1, 9: 2, 7: 4, 10: 1, 4: 14, 6: 9, 5: 9, 3: 20, 2: 37}",-0.8581326473057517
487,barabasi_albert,100,5,2,10,3.2958,4.0,2.3622023622035435,"{8: 3, 11: 2, 14: 1, 5: 7, 6: 10, 9: 2, 7: 6, 2: 35, 4: 13, 3: 21}",-0.8581326473057517
488,barabasi_albert,100,5,2,10,3.2934,4.0,2.493992782667985,"{7: 6, 9: 4, 8: 2, 13: 1, 11: 2, 10: 1, 6: 10, 3: 18, 4: 13, 2: 40, 5: 3}",-0.8581326473057517
489,barabasi_albert,100,5,2,10,3.1992,4.0,2.8284271247461903,"{12: 2, 13: 1, 14: 1, 8: 3, 10: 1, 15: 1, 9: 3, 5: 8, 3: 18, 6: 4, 4: 17, 2: 40, 7: 1}",-0.8581326473057517
490,barabasi_albert,100,5,2,10,3.2816,4.0,2.6343879744638983,"{12: 3, 10: 1, 16: 1, 9: 2, 8: 2, 6: 10, 7: 3, 4: 13, 3: 23, 2: 36, 5: 6}",-0.8581326473057517
491,barabasi_albert,100,5,2,10,3.2384,4.0,2.6419689627245813,"{9: 1, 10: 1, 14: 1, 8: 7, 11: 2, 13: 1, 4: 12, 5: 8, 6: 6, 2: 43, 3: 15, 7: 3}",-0.8581326473057517
492,barabasi_albert,100,5,2,10,3.1992,4.0,2.6981475126464085,"{8: 3, 11: 1, 10: 1, 13: 1, 18: 1, 7: 5, 4: 16, 5: 7, 9: 3, 6: 5, 3: 19, 2: 38}",-0.8581326473057517
493,barabasi_albert,100,5,2,10,3.231,4.0,2.6419689627245813,"{10: 3, 16: 2, 6: 3, 9: 1, 3: 21, 8: 1, 4: 13, 7: 8, 5: 12, 2: 36}",-0.8581326473057517
494,barabasi_albert,100,5,2,10,3.277,4.0,2.541653005427767,"{13: 1, 9: 1, 12: 2, 15: 1, 6: 7, 5: 9, 8: 3, 3: 24, 4: 17, 7: 2, 2: 32, 10: 1}",-0.8581326473057517
495,barabasi_albert,100,5,2,10,3.2814,4.0,2.5612496949731396,"{9: 3, 13: 2, 10: 2, 7: 3, 12: 1, 6: 6, 11: 1, 4: 16, 5: 7, 8: 1, 3: 24, 2: 34}",-0.8581326473057517
496,barabasi_albert,100,5,2,10,3.2206,4.0,2.749545416973504,"{6: 10, 14: 1, 12: 1, 9: 1, 15: 1, 17: 1, 5: 8, 8: 3, 4: 14, 2: 35, 7: 2, 3: 23}",-0.8581326473057517
497,barabasi_albert,100,5,2,10,3.2514,4.0,2.5768197453450252,"{8: 3, 15: 1, 14: 1, 11: 1, 9: 3, 4: 17, 5: 8, 6: 8, 7: 1, 12: 1, 3: 22, 2: 34}",-0.8581326473057517
498,barabasi_albert,100,5,2,10,3.2332,4.0,2.745906043549196,"{9: 1, 12: 1, 14: 1, 13: 1, 16: 1, 2: 42, 7: 5, 6: 5, 5: 13, 8: 2, 4: 14, 3: 13, 11: 1}",-0.8581326473057517
499,barabasi_albert,100,5,2,10,3.2138,4.0,2.8530685235374214,"{12: 1, 13: 1, 14: 3, 9: 2, 8: 3, 2: 37, 5: 7, 3: 22, 4: 19, 7: 2, 10: 2, 6: 1}",-0.8581326473057517
500,barabasi_albert,100,5,2,10,3.1918,4.0,2.817800560721074,"{8: 3, 10: 3, 15: 1, 17: 1, 2: 40, 12: 2, 5: 8, 4: 21, 6: 5, 3: 14, 7: 2}",-0.8581326473057517
501,barabasi_albert,100,5,2,10,3.2372,4.0,2.831960451701259,"{9: 2, 7: 1, 11: 3, 13: 1, 18: 1, 8: 3, 6: 3, 4: 11, 5: 12, 10: 2, 3: 23, 2: 38}",-0.8581326473057517
502,barabasi_albert,100,5,2,10,3.2994,4.0,2.5258661880630178,"{8: 3, 14: 1, 11: 2, 7: 3, 15: 1, 5: 5, 6: 9, 4: 17, 9: 2, 2: 32, 3: 25}",-0.8581326473057517
503,barabasi_albert,100,5,2,10,3.257,4.0,2.565151067676132,"{8: 4, 10: 2, 14: 2, 11: 2, 9: 1, 5: 9, 6: 2, 7: 3, 3: 23, 4: 19, 2: 33}",-0.8581326473057517
504,barabasi_albert,100,5,2,10,3.2222,4.0,2.7092434368288134,"{10: 2, 18: 1, 11: 1, 12: 1, 13: 1, 5: 15, 4: 16, 7: 4, 8: 2, 6: 4, 2: 40, 3: 13}",-0.8581326473057517
505,barabasi_albert,100,5,2,10,3.2142,4.0,2.6608269391300143,"{10: 1, 7: 5, 13: 1, 11: 2, 16: 1, 6: 4, 12: 1, 5: 14, 8: 1, 4: 11, 9: 1, 3: 21, 2: 37}",-0.8581326473057517
506,barabasi_albert,100,5,2,10,3.3304,4.0,2.4289915602982237,"{9: 3, 16: 1, 8: 4, 7: 5, 6: 5, 11: 1, 5: 5, 10: 1, 4: 22, 3: 20, 2: 33}",-0.8581326473057517
507,barabasi_albert,100,5,2,10,3.2214,4.0,2.6870057685088806,"{11: 3, 13: 1, 7: 4, 16: 1, 8: 2, 9: 4, 3: 27, 4: 14, 5: 7, 6: 3, 2: 34}",-0.8581326473057517
508,barabasi_albert,100,5,2,10,3.2588,4.0,2.6907248094147422,"{17: 1, 14: 1, 7: 4, 11: 1, 9: 1, 8: 2, 4: 13, 2: 35, 5: 4, 6: 11, 12: 1, 10: 1, 3: 25}",-0.8581326473057517
509,barabasi_albert,100,5,2,10,3.1998,4.0,2.8495613697550013,"{17: 1, 12: 2, 13: 1, 14: 1, 4: 14, 11: 1, 6: 6, 5: 11, 7: 2, 8: 2, 3: 19, 9: 1, 2: 39}",-0.8581326473057517
510,barabasi_albert,100,5,2,10,3.1262,4.0,3.1432467291003423,"{18: 1, 12: 1, 13: 3, 15: 1, 9: 3, 6: 9, 4: 12, 3: 20, 10: 1, 7: 2, 5: 3, 2: 44}",-0.8581326473057517
511,barabasi_albert,100,5,2,10,3.2888,4.0,2.4819347291981715,"{10: 2, 11: 2, 14: 1, 8: 5, 3: 15, 6: 9, 4: 16, 9: 2, 5: 9, 2: 39}",-0.8581326473057517
512,barabasi_albert,100,5,2,10,3.2958,4.0,2.569046515733026,"{14: 1, 10: 2, 8: 4, 6: 3, 9: 2, 4: 15, 5: 12, 11: 2, 12: 1, 2: 38, 7: 2, 3: 18}",-0.8581326473057517
513,barabasi_albert,100,5,2,10,3.2612,4.0,2.7129319932501073,"{17: 1, 8: 3, 14: 1, 12: 2, 9: 2, 7: 6, 5: 6, 6: 5, 3: 29, 4: 12, 2: 33}",-0.8581326473057517
514,barabasi_albert,100,5,2,10,3.2222,4.0,2.839013913315678,"{15: 1, 10: 1, 17: 1, 13: 1, 12: 1, 6: 9, 7: 5, 2: 40, 9: 2, 5: 7, 3: 21, 4: 10, 8: 1}",-0.8581326473057517
515,barabasi_albert,100,5,2,10,3.2628,4.0,2.6795522013948525,"{10: 4, 12: 2, 14: 1, 9: 1, 4: 12, 6: 9, 5: 8, 13: 1, 3: 23, 7: 1, 2: 37, 8: 1}",-0.8581326473057517
516,barabasi_albert,100,5,2,10,3.2874,4.0,2.4576411454889016,"{11: 1, 10: 2, 12: 2, 9: 3, 8: 4, 5: 9, 4: 16, 7: 3, 6: 4, 2: 36, 3: 20}",-0.8581326473057517
517,barabasi_albert,100,5,2,10,3.333,4.0,2.5019992006393608,"{10: 1, 12: 1, 15: 1, 14: 1, 9: 2, 6: 5, 7: 4, 4: 18, 8: 2, 2: 34, 5: 12, 3: 19}",-0.8581326473057517
518,barabasi_albert,100,5,2,10,3.2632,4.0,2.6343879744638983,"{9: 5, 10: 2, 15: 1, 11: 2, 7: 2, 12: 1, 6: 6, 4: 20, 3: 19, 5: 5, 2: 37}",-0.8581326473057517
519,barabasi_albert,100,5,2,10,3.2,4.0,2.8809720581775866,"{13: 2, 12: 1, 9: 2, 15: 1, 7: 4, 16: 1, 2: 42, 8: 2, 6: 7, 5: 8, 3: 17, 4: 13}",-0.8581326473057517
520,barabasi_albert,100,5,2,10,3.2422,4.0,2.835489375751565,"{8: 3, 12: 2, 13: 1, 10: 1, 19: 1, 5: 13, 9: 2, 3: 16, 4: 13, 6: 4, 7: 3, 2: 41}",-0.8581326473057517
521,barabasi_albert,100,5,2,10,3.2036,4.0,2.8460498941515415,"{11: 2, 18: 1, 14: 1, 13: 1, 7: 6, 4: 6, 5: 13, 8: 1, 9: 2, 6: 5, 3: 22, 2: 40}",-0.8581326473057517
522,barabasi_albert,100,5,2,10,3.2298,4.0,2.745906043549196,"{16: 1, 12: 2, 15: 1, 10: 2, 7: 2, 8: 4, 3: 26, 6: 9, 4: 13, 5: 5, 2: 35}",-0.8581326473057517
523,barabasi_albert,100,5,2,10,3.2282,4.0,2.7422618401604177,"{11: 3, 15: 1, 13: 1, 5: 7, 14: 1, 12: 1, 4: 15, 9: 1, 6: 7, 3: 30, 8: 1, 7: 1, 2: 31}",-0.8581326473057517
524,barabasi_albert,100,5,2,10,3.207,4.0,2.817800560721074,"{16: 1, 9: 2, 12: 2, 8: 3, 10: 3, 5: 9, 14: 1, 7: 2, 6: 3, 4: 14, 3: 21, 2: 39}",-0.8581326473057517
525,barabasi_albert,100,5,2,10,3.2718,4.0,2.588435821108957,"{10: 3, 12: 3, 14: 1, 4: 18, 6: 7, 8: 1, 7: 3, 3: 18, 5: 8, 2: 37, 9: 1}",-0.8581326473057517
526,barabasi_albert,100,5,2,10,3.1882,4.0,2.9664793948382653,"{18: 1, 15: 2, 7: 3, 12: 1, 11: 1, 5: 7, 8: 4, 3: 21, 4: 18, 6: 2, 9: 2, 2: 38}",-0.8581326473057517
527,barabasi_albert,100,5,2,10,3.2588,4.0,2.6720778431774774,"{12: 1, 11: 2, 14: 1, 7: 4, 9: 2, 5: 9, 8: 4, 13: 1, 4: 16, 3: 20, 6: 1, 2: 38, 10: 1}",-0.8581326473057517
528,barabasi_albert,100,5,2,10,3.2474,4.0,2.8600699292150185,"{12: 1, 17: 1, 9: 2, 14: 1, 7: 5, 11: 1, 8: 2, 13: 1, 10: 1, 5: 10, 3: 26, 4: 10, 6: 2, 2: 37}",-0.8581326473057517
529,barabasi_albert,100,5,2,10,3.1672,4.0,2.986636904613616,"{11: 2, 8: 1, 14: 1, 21: 1, 13: 1, 5: 12, 3: 24, 7: 4, 12: 1, 6: 6, 2: 37, 4: 10}",-0.8581326473057517
530,barabasi_albert,100,5,2,10,3.3142,4.0,2.4899799195977463,"{8: 4, 11: 1, 12: 1, 14: 1, 10: 2, 9: 2, 3: 26, 6: 2, 5: 10, 7: 5, 4: 13, 2: 33}",-0.8581326473057517
531,barabasi_albert,100,5,2,10,3.2052,4.0,2.86705423736629,"{7: 3, 9: 3, 14: 1, 16: 1, 18: 1, 6: 5, 5: 14, 8: 2, 3: 18, 4: 11, 10: 1, 2: 40}",-0.8581326473057517
532,barabasi_albert,100,5,2,10,3.2006,4.0,2.7313000567495327,"{14: 1, 11: 2, 15: 1, 7: 3, 9: 2, 10: 3, 6: 6, 8: 2, 4: 14, 2: 40, 5: 7, 3: 19}",-0.8581326473057517
533,barabasi_albert,100,5,2,10,3.2536,4.0,2.5729360660537215,"{10: 3, 15: 1, 9: 2, 7: 4, 12: 1, 6: 7, 5: 7, 11: 1, 8: 2, 3: 23, 4: 13, 2: 36}",-0.8581326473057517
534,barabasi_albert,100,5,2,10,3.3046,4.0,2.4041630560342617,"{10: 4, 7: 3, 9: 2, 6: 8, 8: 3, 11: 2, 3: 15, 5: 8, 2: 39, 4: 16}",-0.8581326473057517
535,barabasi_albert,100,5,2,10,3.3198,4.0,2.6532998322843198,"{14: 2, 9: 1, 15: 1, 13: 1, 10: 2, 5: 8, 4: 20, 6: 6, 7: 3, 3: 26, 2: 30}",-0.8581326473057517
536,barabasi_albert,100,5,2,10,3.3044,4.0,2.4083189157584592,"{10: 2, 12: 1, 13: 1, 8: 2, 7: 7, 2: 39, 5: 9, 9: 2, 6: 9, 3: 17, 4: 11}",-0.8581326473057517
537,barabasi_albert,100,5,2,10,3.2352,4.0,2.7820855486487113,"{10: 3, 17: 1, 11: 1, 9: 1, 6: 7, 14: 1, 12: 1, 5: 8, 7: 2, 8: 2, 3: 21, 4: 14, 2: 38}",-0.8581326473057517
538,barabasi_albert,100,5,2,10,3.2796,4.0,2.6076809620810595,"{15: 1, 8: 3, 9: 2, 14: 1, 7: 5, 6: 5, 5: 12, 4: 12, 12: 1, 11: 1, 2: 38, 3: 19}",-0.8581326473057517
539,barabasi_albert,100,5,2,10,3.2892,4.0,2.745906043549196,"{10: 2, 19: 1, 7: 5, 14: 1, 9: 1, 8: 2, 4: 13, 11: 1, 6: 6, 5: 11, 3: 19, 2: 38}",-0.8581326473057517
540,barabasi_albert,100,5,2,10,3.2306,4.0,2.821347195933177,"{14: 1, 12: 2, 19: 1, 9: 2, 5: 4, 10: 1, 6: 6, 4: 18, 8: 2, 7: 4, 3: 25, 2: 34}",-0.8581326473057517
541,barabasi_albert,100,5,2,10,3.3138,4.0,2.4166091947189146,"{13: 1, 12: 2, 8: 5, 7: 5, 6: 4, 10: 1, 4: 13, 5: 12, 3: 21, 9: 1, 2: 35}",-0.8581326473057517
542,barabasi_albert,100,5,2,10,3.2074,4.0,2.8495613697550013,"{12: 2, 13: 1, 15: 1, 14: 1, 10: 2, 4: 16, 9: 2, 8: 2, 7: 4, 6: 1, 5: 9, 2: 40, 3: 19}",-0.8581326473057517
543,barabasi_albert,100,5,2,10,3.2706,4.0,2.513961017995307,"{10: 5, 6: 4, 14: 1, 3: 25, 9: 1, 12: 1, 5: 13, 8: 4, 4: 11, 2: 34, 7: 1}",-0.8581326473057517
544,barabasi_albert,100,5,2,10,3.2618,4.0,2.7676705006196096,"{10: 1, 17: 1, 13: 1, 8: 3, 14: 1, 6: 6, 2: 36, 9: 1, 12: 1, 5: 6, 7: 5, 4: 14, 3: 24}",-0.8581326473057517
545,barabasi_albert,100,5,2,10,3.2662,4.0,2.705549851693737,"{9: 3, 10: 3, 11: 2, 12: 1, 16: 1, 8: 2, 2: 37, 6: 6, 3: 23, 5: 7, 4: 14, 7: 1}",-0.8581326473057517
546,barabasi_albert,100,5,2,10,3.3152,4.0,2.3958297101421877,"{8: 2, 15: 1, 13: 1, 6: 7, 11: 1, 7: 2, 5: 13, 12: 1, 4: 21, 9: 1, 3: 19, 2: 31}",-0.8581326473057517
547,barabasi_albert,100,5,2,10,3.133,4.0,3.120897306865447,"{8: 3, 20: 1, 16: 1, 13: 2, 10: 2, 6: 6, 4: 11, 7: 1, 3: 27, 2: 38, 11: 1, 5: 6, 9: 1}",-0.8581326473057517
548,barabasi_albert,100,5,2,10,3.2152,4.0,2.85657137141714,"{10: 3, 18: 1, 13: 1, 12: 1, 11: 2, 7: 3, 5: 11, 4: 12, 8: 2, 3: 26, 9: 1, 2: 36, 6: 1}",-0.8581326473057517
549,barabasi_albert,100,5,2,10,3.2564,4.0,2.745906043549196,"{13: 1, 15: 1, 11: 2, 9: 1, 12: 2, 6: 7, 7: 5, 5: 3, 8: 3, 3: 21, 4: 15, 2: 39}",-0.8581326473057517
550,barabasi_albert,100,5,2,10,3.2402,4.0,2.6758176320519302,"{16: 1, 7: 7, 9: 2, 17: 1, 11: 1, 10: 1, 3: 26, 4: 17, 6: 3, 8: 2, 5: 7, 2: 32}",-0.8581326473057517
551,barabasi_albert,100,5,2,10,3.3586,4.0,2.4041630560342617,"{11: 3, 10: 2, 14: 1, 5: 9, 8: 3, 6: 7, 7: 3, 3: 27, 4: 15, 2: 30}",-0.8581326473057517
552,barabasi_albert,100,5,2,10,3.2382,4.0,2.6795522013948525,"{13: 1, 14: 1, 11: 1, 8: 5, 16: 1, 5: 12, 4: 12, 6: 5, 7: 3, 2: 37, 10: 1, 3: 21}",-0.8581326473057517
553,barabasi_albert,100,5,2,10,3.2324,4.0,2.701851217221259,"{7: 8, 14: 1, 12: 1, 8: 3, 9: 2, 6: 5, 18: 1, 4: 13, 5: 8, 3: 20, 2: 38}",-0.8581326473057517
554,barabasi_albert,100,5,2,10,3.1968,4.0,2.8035691537752374,"{12: 1, 13: 1, 15: 1, 17: 1, 9: 2, 7: 6, 4: 14, 5: 10, 10: 1, 6: 6, 2: 40, 3: 17}",-0.8581326473057517
555,barabasi_albert,100,5,2,10,3.2888,4.0,2.493992782667985,"{9: 3, 15: 1, 12: 1, 7: 4, 10: 1, 8: 4, 5: 8, 3: 21, 11: 1, 4: 19, 6: 3, 2: 34}",-0.8581326473057517
556,barabasi_albert,100,5,2,10,3.2668,4.0,2.6115129714401193,"{14: 1, 9: 1, 11: 3, 16: 1, 7: 5, 5: 14, 3: 19, 8: 1, 6: 6, 4: 12, 2: 37}",-0.8581326473057517
557,barabasi_albert,100,5,2,10,3.2476,4.0,2.6343879744638983,"{12: 1, 13: 2, 10: 3, 14: 1, 5: 7, 9: 1, 4: 20, 7: 2, 6: 5, 8: 2, 3: 22, 2: 34}",-0.8581326473057517
558,barabasi_albert,100,5,2,10,3.2972,4.0,2.615339366124404,"{11: 2, 9: 4, 14: 2, 6: 6, 10: 2, 2: 33, 4: 16, 7: 1, 3: 26, 8: 1, 5: 7}",-0.8581326473057517
559,barabasi_albert,100,5,2,10,3.278,4.0,2.4738633753705965,"{13: 2, 9: 3, 11: 2, 6: 7, 7: 2, 5: 8, 4: 17, 3: 23, 8: 2, 10: 1, 2: 33}",-0.8581326473057517
560,barabasi_albert,100,5,2,10,3.2494,4.0,2.7422618401604177,"{16: 1, 10: 1, 11: 2, 13: 2, 6: 8, 5: 7, 9: 3, 4: 13, 8: 2, 3: 26, 2: 35}",-0.8581326473057517
561,barabasi_albert,100,5,2,10,3.2212,4.0,2.6758176320519302,"{10: 1, 13: 3, 5: 14, 12: 2, 7: 4, 8: 2, 3: 17, 4: 15, 9: 2, 2: 39, 6: 1}",-0.8581326473057517
562,barabasi_albert,100,5,2,10,3.2144,4.0,2.8530685235374214,"{12: 1, 9: 1, 14: 1, 10: 2, 16: 1, 8: 4, 4: 9, 6: 3, 5: 11, 15: 1, 7: 3, 3: 26, 2: 37}",-0.8581326473057517
563,barabasi_albert,100,5,2,10,3.2924,4.0,2.569046515733026,"{11: 3, 15: 1, 9: 3, 10: 1, 5: 11, 7: 3, 8: 3, 6: 5, 3: 15, 4: 15, 2: 40}",-0.8581326473057517
564,barabasi_albert,100,5,2,10,3.2018,4.0,2.8600699292150185,"{10: 1, 14: 1, 11: 2, 19: 1, 6: 5, 12: 1, 8: 4, 7: 2, 3: 19, 5: 14, 4: 10, 2: 40}",-0.8581326473057517
565,barabasi_albert,100,5,2,10,3.2242,4.0,2.792848008753788,"{11: 3, 12: 1, 15: 1, 13: 1, 7: 4, 5: 6, 9: 4, 3: 21, 4: 11, 6: 6, 2: 41, 8: 1}",-0.8581326473057517
566,barabasi_albert,100,5,2,10,3.2204,4.0,2.5495097567963922,"{10: 4, 8: 4, 5: 9, 9: 2, 11: 1, 12: 1, 7: 8, 4: 11, 2: 44, 6: 2, 3: 14}",-0.8581326473057517
567,barabasi_albert,100,5,2,10,3.2462,4.0,2.6608269391300143,"{14: 1, 12: 1, 11: 1, 7: 7, 13: 2, 9: 3, 3: 14, 6: 3, 5: 9, 4: 19, 2: 40}",-0.8581326473057517
568,barabasi_albert,100,5,2,10,3.2378,4.0,2.6608269391300143,"{12: 2, 13: 2, 11: 2, 7: 4, 5: 8, 6: 6, 8: 3, 4: 9, 3: 28, 10: 1, 2: 35}",-0.8581326473057517
569,barabasi_albert,100,5,2,10,3.2404,4.0,2.6115129714401193,"{9: 4, 11: 2, 18: 1, 8: 3, 10: 1, 4: 15, 7: 2, 6: 5, 5: 9, 3: 25, 2: 33}",-0.8581326473057517
570,barabasi_albert,100,5,2,10,3.2358,4.0,2.874021572639983,"{12: 1, 9: 3, 13: 1, 15: 1, 10: 2, 5: 6, 16: 1, 4: 10, 6: 7, 3: 23, 7: 4, 2: 40, 8: 1}",-0.8581326473057517
571,barabasi_albert,100,5,2,10,3.2502,4.0,2.6267851073127395,"{8: 4, 7: 5, 13: 1, 9: 4, 18: 1, 2: 39, 6: 6, 4: 16, 5: 8, 3: 16}",-0.8581326473057517
572,barabasi_albert,100,5,2,10,3.2692,4.0,2.6267851073127395,"{8: 3, 9: 2, 14: 2, 10: 1, 12: 2, 5: 9, 6: 6, 4: 15, 7: 3, 3: 20, 2: 37}",-0.8581326473057517
573,barabasi_albert,100,5,2,10,3.2946,4.0,2.4819347291981715,"{15: 1, 12: 1, 6: 11, 13: 1, 8: 2, 9: 3, 4: 13, 7: 4, 3: 25, 5: 6, 2: 33}",-0.8581326473057517
574,barabasi_albert,100,5,2,10,3.2694,4.0,2.6381811916545836,"{12: 1, 13: 2, 15: 1, 9: 2, 11: 1, 5: 10, 4: 15, 6: 7, 8: 2, 2: 35, 3: 22, 7: 2}",-0.8581326473057517
575,barabasi_albert,100,5,2,10,3.2438,4.0,2.694438717061496,"{11: 1, 14: 2, 8: 7, 5: 9, 4: 10, 9: 2, 13: 1, 7: 2, 6: 6, 2: 41, 3: 19}",-0.8581326473057517
576,barabasi_albert,100,5,2,10,3.2528,4.0,2.9017236257093817,"{20: 1, 10: 3, 11: 1, 15: 1, 4: 14, 8: 2, 9: 2, 6: 4, 3: 21, 7: 3, 5: 10, 2: 38}",-0.8581326473057517
577,barabasi_albert,100,5,2,10,3.2714,4.0,2.477902338672773,"{13: 1, 9: 4, 10: 2, 12: 1, 6: 5, 7: 6, 3: 24, 5: 10, 4: 11, 2: 35, 11: 1}",-0.8581326473057517
578,barabasi_albert,100,5,2,10,3.29,4.0,2.5337718918639855,"{15: 1, 12: 2, 9: 2, 11: 1, 4: 15, 7: 4, 8: 4, 5: 10, 6: 5, 2: 36, 3: 20}",-0.8581326473057517
579,barabasi_albert,100,5,2,10,3.2562,4.0,2.5495097567963922,"{11: 2, 8: 5, 13: 2, 7: 5, 6: 6, 9: 2, 5: 10, 4: 10, 3: 17, 2: 41}",-0.8581326473057517
580,barabasi_albert,100,5,2,10,3.257,4.0,2.753179979587241,"{14: 2, 13: 1, 9: 1, 8: 2, 12: 2, 6: 7, 5: 11, 4: 8, 10: 1, 7: 4, 3: 21, 2: 40}",-0.8581326473057517
581,barabasi_albert,100,5,2,10,3.2216,4.0,2.6870057685088806,"{12: 1, 10: 3, 11: 4, 8: 5, 13: 1, 5: 9, 3: 31, 6: 2, 7: 1, 4: 9, 2: 34}",-0.8581326473057517
582,barabasi_albert,100,5,2,10,3.2538,4.0,2.705549851693737,"{11: 2, 14: 1, 16: 1, 13: 1, 6: 5, 7: 3, 5: 9, 8: 4, 9: 1, 3: 24, 4: 14, 2: 35}",-0.8581326473057517
583,barabasi_albert,100,5,2,10,3.2448,4.0,2.6870057685088806,"{14: 2, 12: 1, 13: 1, 10: 1, 6: 4, 9: 3, 8: 2, 7: 4, 3: 20, 5: 10, 4: 14, 2: 38}",-0.8581326473057517
584,barabasi_albert,100,5,2,10,3.2746,4.0,2.619160170741759,"{10: 1, 19: 1, 14: 1, 7: 5, 6: 8, 8: 2, 9: 2, 2: 32, 3: 27, 5: 11, 4: 10}",-0.8581326473057517
585,barabasi_albert,100,5,2,10,3.23,4.0,2.6343879744638983,"{14: 2, 5: 8, 16: 1, 7: 3, 9: 2, 8: 2, 4: 16, 10: 1, 6: 9, 3: 21, 2: 35}",-0.8581326473057517
586,barabasi_albert,100,5,2,10,3.259,4.0,2.727636339397171,"{11: 1, 9: 2, 13: 1, 18: 1, 12: 1, 7: 7, 6: 7, 8: 2, 2: 38, 5: 7, 4: 11, 3: 22}",-0.8581326473057517
587,barabasi_albert,100,5,2,10,3.2808,4.0,2.6343879744638983,"{8: 4, 13: 1, 14: 1, 15: 1, 11: 1, 9: 2, 12: 1, 3: 24, 5: 13, 6: 1, 2: 31, 4: 20}",-0.8581326473057517
588,barabasi_albert,100,5,2,10,3.308,4.0,2.2978250586152114,"{10: 4, 7: 7, 12: 1, 5: 12, 8: 2, 6: 6, 4: 14, 2: 37, 9: 1, 3: 16}",-0.8581326473057517
589,barabasi_albert,100,5,2,10,3.2718,4.0,2.545584412271571,"{13: 1, 10: 2, 12: 2, 9: 2, 11: 1, 7: 3, 6: 8, 3: 24, 5: 9, 2: 36, 8: 2, 4: 10}",-0.8581326473057517
590,barabasi_albert,100,5,2,10,3.246,4.0,2.932575659723036,"{15: 1, 18: 1, 10: 1, 12: 1, 16: 1, 8: 2, 4: 21, 6: 6, 9: 3, 3: 22, 5: 6, 2: 35}",-0.8581326473057517
591,barabasi_albert,100,5,2,10,3.2866,4.0,2.5806975801127883,"{11: 2, 14: 1, 12: 2, 6: 8, 7: 5, 8: 3, 2: 38, 4: 13, 3: 20, 10: 1, 5: 7}",-0.8581326473057517
592,barabasi_albert,100,5,2,10,3.2058,4.0,2.814249455894058,"{8: 2, 15: 1, 17: 1, 13: 1, 10: 1, 5: 11, 7: 4, 9: 3, 4: 16, 3: 18, 2: 39, 11: 1, 6: 2}",-0.8581326473057517
