graph_id,model,n_nodes,m0,m,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
492,barabasi_albert,100,5,2,100,3.3166,4.0,2.349468024894146,"{9: 3, 8: 5, 10: 2, 11: 2, 6: 8, 5: 6, 7: 3, 4: 14, 3: 22, 2: 35}",-0.7870583029069778
493,barabasi_albert,100,5,2,100,3.285,4.0,2.493992782667985,"{14: 1, 10: 3, 11: 2, 8: 5, 7: 1, 3: 19, 9: 1, 6: 6, 5: 11, 4: 14, 2: 37}",-0.7870583029069778
494,barabasi_albert,100,5,2,100,3.4076,4.0,2.253885533916929,"{10: 2, 8: 5, 9: 3, 12: 1, 4: 13, 6: 6, 5: 12, 3: 22, 2: 33, 7: 3}",-0.7870583029069778
495,barabasi_albert,100,5,2,100,3.303,4.0,2.3832750575625967,"{10: 2, 9: 3, 7: 3, 15: 1, 8: 6, 6: 4, 3: 24, 4: 16, 5: 9, 2: 32}",-0.7870583029069778
496,barabasi_albert,100,5,2,100,3.3142,4.0,2.453568829277059,"{13: 1, 14: 1, 9: 3, 11: 1, 4: 20, 5: 7, 7: 6, 6: 4, 10: 2, 3: 24, 2: 31}",-0.7870583029069778
497,barabasi_albert,100,5,2,100,3.2904,4.0,2.569046515733026,"{8: 2, 12: 1, 15: 1, 10: 2, 11: 3, 4: 17, 5: 10, 6: 6, 7: 3, 2: 36, 3: 19}",-0.7870583029069778
498,barabasi_albert,100,5,2,100,3.3198,4.0,2.5019992006393608,"{12: 2, 11: 1, 14: 1, 13: 1, 6: 9, 7: 2, 4: 17, 8: 3, 5: 10, 3: 20, 2: 34}",-0.7870583029069778
499,barabasi_albert,100,5,2,100,3.3618,4.0,2.3916521486202797,"{9: 1, 11: 1, 10: 2, 17: 1, 5: 10, 7: 4, 4: 20, 6: 8, 8: 2, 3: 19, 2: 32}",-0.7870583029069778
500,barabasi_albert,100,5,2,100,3.3632,4.0,2.262741699796952,"{12: 1, 9: 2, 8: 4, 10: 3, 6: 6, 7: 5, 3: 25, 2: 31, 4: 15, 5: 8}",-0.7870583029069778
501,barabasi_albert,100,5,2,100,3.2954,4.0,2.4657656011875906,"{9: 2, 12: 2, 11: 1, 16: 1, 4: 19, 6: 3, 3: 27, 5: 11, 7: 3, 8: 3, 2: 28}",-0.7870583029069778
502,barabasi_albert,100,5,2,100,3.366,4.0,2.209072203437452,"{8: 5, 10: 4, 11: 1, 7: 1, 5: 12, 6: 10, 4: 15, 3: 18, 2: 34}",-0.7870583029069778
503,barabasi_albert,100,5,2,100,3.319,4.0,2.4248711305964283,"{13: 1, 12: 1, 5: 11, 10: 2, 11: 2, 9: 1, 6: 10, 7: 4, 3: 21, 4: 12, 2: 35}",-0.7870583029069778
504,barabasi_albert,100,5,2,100,3.3618,4.0,2.2891046284519194,"{7: 4, 9: 1, 8: 4, 12: 1, 10: 4, 6: 5, 3: 24, 4: 9, 2: 33, 5: 15}",-0.7870583029069778
505,barabasi_albert,100,5,2,100,3.3372,4.0,2.3366642891095846,"{11: 2, 12: 1, 9: 2, 8: 3, 7: 4, 10: 1, 4: 14, 2: 37, 6: 10, 5: 9, 3: 17}",-0.7870583029069778
506,barabasi_albert,100,5,2,100,3.3506,4.0,2.3579652245103193,"{8: 6, 11: 1, 10: 1, 15: 1, 9: 1, 6: 6, 5: 12, 3: 21, 7: 4, 4: 13, 2: 34}",-0.7870583029069778
507,barabasi_albert,100,5,2,100,3.4148,4.0,2.172556098240043,"{8: 6, 11: 1, 6: 8, 10: 1, 7: 3, 12: 1, 4: 14, 3: 17, 5: 15, 2: 34}",-0.7870583029069778
508,barabasi_albert,100,5,2,100,3.3194,4.0,2.4617067250182343,"{11: 4, 10: 2, 13: 1, 5: 10, 6: 8, 7: 3, 9: 1, 4: 19, 3: 15, 2: 37}",-0.7870583029069778
509,barabasi_albert,100,5,2,100,3.2702,4.0,2.5573423705088842,"{13: 1, 12: 1, 14: 1, 10: 2, 8: 3, 3: 20, 4: 15, 5: 7, 7: 4, 6: 7, 9: 2, 2: 37}",-0.7870583029069778
510,barabasi_albert,100,5,2,100,3.3076,4.0,2.3706539182259396,"{13: 1, 12: 1, 8: 4, 9: 4, 10: 1, 5: 10, 4: 13, 7: 3, 2: 33, 6: 6, 3: 24}",-0.7870583029069778
511,barabasi_albert,100,5,2,100,3.3218,4.0,2.513961017995307,"{11: 1, 9: 4, 14: 1, 12: 2, 6: 7, 7: 7, 5: 3, 4: 19, 3: 21, 2: 35}",-0.7870583029069778
512,barabasi_albert,100,5,2,100,3.2972,4.0,2.5377155080899043,"{10: 2, 11: 1, 9: 2, 12: 1, 16: 1, 6: 4, 7: 5, 8: 2, 3: 21, 5: 11, 4: 15, 2: 35}",-0.7870583029069778
513,barabasi_albert,100,5,2,100,3.258,4.0,2.4413111231467406,"{11: 3, 13: 1, 9: 2, 7: 7, 6: 5, 2: 38, 5: 13, 10: 1, 4: 11, 8: 1, 3: 18}",-0.7870583029069778
514,barabasi_albert,100,5,2,100,3.2436,4.0,2.541653005427767,"{10: 2, 16: 1, 12: 2, 7: 7, 6: 6, 11: 1, 5: 9, 4: 17, 3: 21, 2: 34}",-0.7870583029069778
515,barabasi_albert,100,5,2,100,3.286,4.0,2.5099800796022267,"{14: 1, 8: 6, 12: 2, 13: 1, 7: 6, 3: 26, 5: 9, 6: 2, 2: 32, 4: 15}",-0.7870583029069778
516,barabasi_albert,100,5,2,100,3.3344,4.0,2.222611077089287,"{9: 5, 12: 1, 8: 4, 7: 6, 2: 34, 6: 5, 3: 20, 4: 14, 5: 11}",-0.7870583029069778
517,barabasi_albert,100,5,2,100,3.2948,4.0,2.565151067676132,"{10: 4, 9: 2, 11: 1, 4: 16, 7: 4, 6: 5, 8: 4, 15: 1, 3: 21, 5: 5, 2: 37}",-0.7870583029069778
518,barabasi_albert,100,5,2,100,3.4256,4.0,2.23159136044214,"{9: 2, 10: 1, 13: 2, 8: 2, 7: 4, 5: 11, 3: 23, 6: 8, 4: 18, 2: 29}",-0.7870583029069778
519,barabasi_albert,100,5,2,100,3.2606,4.0,2.541653005427767,"{15: 2, 8: 2, 9: 2, 11: 1, 10: 1, 6: 10, 7: 2, 3: 18, 5: 13, 4: 12, 2: 37}",-0.7870583029069778
520,barabasi_albert,100,5,2,100,3.2464,4.0,2.649528259898354,"{14: 1, 12: 1, 13: 1, 10: 2, 9: 2, 5: 8, 11: 1, 3: 25, 6: 5, 4: 12, 8: 5, 7: 1, 2: 36}",-0.7870583029069778
521,barabasi_albert,100,5,2,100,3.2484,4.0,2.5219040425836985,"{13: 1, 10: 2, 12: 1, 9: 2, 11: 2, 7: 5, 8: 2, 4: 11, 6: 6, 5: 7, 3: 27, 2: 34}",-0.7870583029069778
522,barabasi_albert,100,5,2,100,3.2942,4.0,2.6758176320519302,"{16: 1, 13: 1, 9: 2, 17: 1, 10: 2, 5: 15, 3: 27, 6: 5, 4: 14, 7: 2, 2: 30}",-0.7870583029069778
523,barabasi_albert,100,5,2,100,3.29,4.0,2.5219040425836985,"{12: 1, 14: 1, 9: 3, 11: 2, 6: 10, 7: 3, 8: 3, 3: 13, 5: 7, 4: 16, 2: 41}",-0.7870583029069778
524,barabasi_albert,100,5,2,100,3.3074,4.0,2.5219040425836985,"{7: 9, 12: 2, 18: 1, 8: 2, 5: 12, 3: 23, 6: 7, 4: 10, 2: 34}",-0.7870583029069778
525,barabasi_albert,100,5,2,100,3.2844,4.0,2.5806975801127883,"{14: 1, 12: 1, 13: 1, 9: 4, 11: 1, 8: 2, 6: 9, 7: 3, 5: 7, 2: 37, 4: 12, 3: 22}",-0.7870583029069778
526,barabasi_albert,100,5,2,100,3.3744,4.0,2.3790754506740637,"{10: 2, 8: 4, 11: 1, 9: 2, 14: 1, 6: 4, 7: 5, 4: 10, 5: 13, 3: 25, 2: 33}",-0.7870583029069778
527,barabasi_albert,100,5,2,100,3.3028,4.0,2.4248711305964283,"{10: 2, 13: 1, 7: 5, 12: 1, 4: 14, 5: 11, 9: 3, 8: 4, 3: 20, 6: 3, 2: 36}",-0.7870583029069778
528,barabasi_albert,100,5,2,100,3.3366,4.0,2.2671568097509267,"{9: 1, 5: 13, 14: 1, 10: 1, 12: 1, 6: 9, 11: 1, 7: 2, 8: 2, 3: 21, 2: 30, 4: 18}",-0.7870583029069778
529,barabasi_albert,100,5,2,100,3.3134,4.0,2.3916521486202797,"{13: 2, 9: 1, 12: 1, 11: 1, 7: 5, 8: 2, 5: 7, 4: 19, 3: 20, 6: 9, 2: 33}",-0.7870583029069778
530,barabasi_albert,100,5,2,100,3.295,4.0,2.541653005427767,"{9: 5, 11: 2, 10: 2, 6: 7, 4: 16, 13: 1, 5: 4, 8: 3, 7: 2, 3: 20, 2: 38}",-0.7870583029069778
531,barabasi_albert,100,5,2,100,3.249,4.0,2.615339366124404,"{12: 2, 10: 2, 11: 1, 13: 1, 6: 8, 5: 3, 8: 2, 9: 3, 7: 4, 3: 20, 4: 15, 2: 39}",-0.7870583029069778
532,barabasi_albert,100,5,2,100,3.3702,4.0,2.222611077089287,"{7: 6, 11: 1, 8: 5, 9: 5, 6: 3, 4: 14, 5: 13, 3: 17, 2: 36}",-0.7870583029069778
533,barabasi_albert,100,5,2,100,3.2634,4.0,2.5612496949731396,"{10: 3, 13: 1, 14: 1, 7: 5, 9: 4, 4: 11, 8: 2, 5: 12, 6: 2, 3: 22, 2: 37}",-0.7870583029069778
534,barabasi_albert,100,5,2,100,3.2966,4.0,2.3194827009486403,"{9: 4, 11: 1, 12: 2, 7: 2, 5: 15, 10: 1, 8: 1, 6: 6, 3: 20, 4: 15, 2: 33}",-0.7870583029069778
535,barabasi_albert,100,5,2,100,3.334,4.0,2.4617067250182343,"{11: 3, 8: 4, 10: 2, 14: 1, 6: 7, 5: 6, 7: 4, 4: 13, 2: 31, 3: 29}",-0.7870583029069778
536,barabasi_albert,100,5,2,100,3.3236,4.0,2.4289915602982237,"{14: 1, 13: 2, 8: 5, 5: 12, 7: 4, 6: 9, 4: 14, 3: 16, 2: 37}",-0.7870583029069778
537,barabasi_albert,100,5,2,100,3.3378,4.0,2.3706539182259396,"{14: 1, 11: 2, 9: 2, 8: 5, 5: 13, 7: 5, 4: 13, 6: 4, 3: 20, 2: 35}",-0.7870583029069778
538,barabasi_albert,100,5,2,100,3.3744,4.0,2.328089345364563,"{11: 4, 9: 2, 7: 4, 4: 16, 5: 15, 6: 4, 3: 21, 12: 1, 2: 32, 8: 1}",-0.7870583029069778
539,barabasi_albert,100,5,2,100,3.2574,4.0,2.5099800796022267,"{14: 1, 12: 1, 8: 4, 11: 1, 7: 5, 9: 4, 5: 9, 6: 6, 3: 19, 2: 39, 4: 11}",-0.7870583029069778
540,barabasi_albert,100,5,2,100,3.3176,4.0,2.3832750575625967,"{13: 1, 11: 3, 6: 6, 10: 3, 5: 11, 4: 18, 8: 2, 7: 2, 2: 31, 3: 23}",-0.7870583029069778
541,barabasi_albert,100,5,2,100,3.3386,4.0,2.3065125189341593,"{8: 4, 10: 2, 12: 1, 9: 1, 6: 9, 7: 6, 11: 1, 5: 8, 3: 24, 4: 10, 2: 34}",-0.7870583029069778
542,barabasi_albert,100,5,2,100,3.3718,4.0,2.2671568097509267,"{10: 1, 6: 8, 11: 3, 8: 4, 7: 3, 9: 2, 5: 9, 3: 25, 4: 14, 2: 31}",-0.7870583029069778
543,barabasi_albert,100,5,2,100,3.3076,4.0,2.4617067250182343,"{11: 1, 7: 2, 13: 1, 14: 1, 8: 2, 10: 1, 9: 3, 5: 10, 6: 11, 4: 9, 3: 25, 2: 34}",-0.7870583029069778
544,barabasi_albert,100,5,2,100,3.3892,4.0,2.009975124224178,"{9: 2, 10: 2, 8: 4, 6: 10, 5: 9, 7: 4, 4: 17, 3: 25, 2: 27}",-0.7870583029069778
545,barabasi_albert,100,5,2,100,3.2932,4.0,2.6419689627245813,"{10: 1, 13: 2, 12: 1, 17: 1, 5: 17, 7: 2, 6: 6, 4: 12, 9: 2, 3: 22, 2: 34}",-0.7870583029069778
546,barabasi_albert,100,5,2,100,3.338,4.0,2.32379000772445,"{11: 1, 7: 9, 9: 2, 12: 1, 10: 2, 6: 7, 8: 2, 3: 26, 5: 6, 2: 33, 4: 11}",-0.7870583029069778
547,barabasi_albert,100,5,2,100,3.3822,4.0,2.3021728866442674,"{14: 1, 13: 1, 9: 3, 11: 1, 6: 9, 4: 18, 5: 6, 3: 31, 7: 4, 8: 1, 2: 25}",-0.7870583029069778
548,barabasi_albert,100,5,2,100,3.3058,4.0,2.3579652245103193,"{10: 1, 9: 4, 11: 2, 7: 3, 12: 1, 8: 3, 6: 6, 5: 8, 4: 14, 2: 31, 3: 27}",-0.7870583029069778
549,barabasi_albert,100,5,2,100,3.3672,4.0,2.4083189157584592,"{10: 5, 8: 2, 12: 1, 4: 18, 9: 1, 6: 3, 11: 2, 5: 12, 2: 31, 3: 24, 7: 1}",-0.7870583029069778
550,barabasi_albert,100,5,2,100,3.4098,4.0,2.209072203437452,"{11: 2, 9: 2, 6: 9, 12: 1, 4: 15, 7: 4, 5: 11, 10: 1, 8: 1, 3: 25, 2: 29}",-0.7870583029069778
551,barabasi_albert,100,5,2,100,3.3338,4.0,2.4899799195977463,"{8: 3, 14: 1, 13: 2, 10: 1, 2: 33, 4: 13, 6: 5, 7: 7, 5: 9, 9: 1, 3: 25}",-0.7870583029069778
552,barabasi_albert,100,5,2,100,3.2658,4.0,2.5179356624028344,"{10: 3, 12: 2, 5: 10, 16: 1, 8: 2, 6: 5, 3: 21, 4: 21, 9: 1, 7: 2, 2: 32}",-0.7870583029069778
553,barabasi_albert,100,5,2,100,3.3176,4.0,2.3366642891095846,"{12: 2, 11: 1, 6: 7, 9: 2, 10: 1, 8: 4, 5: 8, 7: 4, 4: 11, 3: 31, 2: 29}",-0.7870583029069778
554,barabasi_albert,100,5,2,100,3.3108,4.0,2.3706539182259396,"{12: 1, 10: 3, 9: 3, 11: 1, 6: 8, 7: 4, 8: 2, 3: 23, 5: 7, 4: 14, 2: 34}",-0.7870583029069778
555,barabasi_albert,100,5,2,100,3.4022,4.0,2.172556098240043,"{6: 8, 11: 1, 12: 1, 9: 3, 10: 1, 8: 3, 3: 23, 4: 18, 5: 11, 7: 2, 2: 29}",-0.7870583029069778
556,barabasi_albert,100,5,2,100,3.3062,4.0,2.4576411454889016,"{13: 1, 6: 5, 12: 2, 9: 4, 5: 9, 4: 20, 11: 1, 7: 3, 3: 18, 8: 2, 2: 35}",-0.7870583029069778
557,barabasi_albert,100,5,2,100,3.361,4.0,2.181742422927143,"{8: 6, 10: 2, 7: 6, 9: 3, 6: 6, 5: 6, 4: 15, 3: 25, 2: 31}",-0.7870583029069778
558,barabasi_albert,100,5,2,100,3.4122,4.0,2.3664319132398464,"{10: 1, 12: 1, 14: 1, 11: 1, 9: 2, 8: 3, 6: 7, 7: 2, 4: 14, 5: 14, 3: 21, 2: 33}",-0.7870583029069778
559,barabasi_albert,100,5,2,100,3.332,4.0,2.262741699796952,"{12: 1, 6: 2, 9: 5, 7: 4, 8: 5, 5: 13, 10: 1, 4: 12, 2: 31, 3: 26}",-0.7870583029069778
560,barabasi_albert,100,5,2,100,3.303,4.0,2.420743687382041,"{10: 3, 12: 1, 8: 3, 14: 1, 7: 5, 4: 10, 9: 1, 5: 12, 6: 6, 2: 34, 3: 24}",-0.7870583029069778
561,barabasi_albert,100,5,2,100,3.3486,4.0,2.2759613353482084,"{8: 2, 11: 2, 10: 2, 13: 1, 5: 9, 6: 11, 4: 13, 2: 30, 7: 4, 3: 26}",-0.7870583029069778
562,barabasi_albert,100,5,2,100,3.2534,4.0,2.4617067250182343,"{6: 7, 10: 1, 14: 1, 11: 3, 12: 1, 8: 2, 4: 19, 9: 1, 5: 8, 7: 2, 3: 24, 2: 31}",-0.7870583029069778
563,barabasi_albert,100,5,2,100,3.3046,4.0,2.4,"{16: 1, 11: 1, 8: 3, 9: 3, 5: 13, 4: 14, 10: 2, 7: 2, 3: 29, 6: 4, 2: 28}",-0.7870583029069778
564,barabasi_albert,100,5,2,100,3.3018,4.0,2.6343879744638983,"{15: 1, 8: 7, 13: 2, 11: 1, 7: 4, 4: 15, 6: 5, 9: 1, 5: 4, 3: 25, 2: 35}",-0.7870583029069778
565,barabasi_albert,100,5,2,100,3.3366,4.0,2.4617067250182343,"{13: 1, 14: 1, 12: 2, 7: 6, 5: 9, 3: 26, 2: 31, 4: 15, 6: 5, 8: 4}",-0.7870583029069778
566,barabasi_albert,100,5,2,100,3.2318,4.0,2.5019992006393608,"{8: 3, 11: 4, 13: 1, 9: 1, 5: 10, 7: 5, 6: 5, 2: 35, 4: 10, 10: 1, 3: 25}",-0.7870583029069778
567,barabasi_albert,100,5,2,100,3.2878,4.0,2.3790754506740637,"{12: 1, 7: 9, 9: 3, 10: 2, 6: 8, 11: 1, 5: 7, 4: 9, 8: 1, 2: 37, 3: 22}",-0.7870583029069778
568,barabasi_albert,100,5,2,100,3.353,4.0,2.345207879911715,"{11: 2, 12: 1, 9: 1, 7: 8, 13: 1, 8: 1, 6: 8, 3: 28, 5: 10, 2: 31, 4: 9}",-0.7870583029069778
569,barabasi_albert,100,5,2,100,3.2592,4.0,2.6115129714401193,"{13: 1, 8: 3, 12: 1, 17: 1, 3: 23, 11: 1, 4: 12, 5: 10, 6: 7, 7: 5, 9: 1, 2: 35}",-0.7870583029069778
570,barabasi_albert,100,5,2,100,3.3454,4.0,2.4041630560342617,"{11: 1, 9: 3, 12: 2, 10: 2, 7: 5, 6: 6, 4: 19, 5: 3, 3: 26, 2: 31, 8: 2}",-0.7870583029069778
571,barabasi_albert,100,5,2,100,3.3732,4.0,2.3151673805580453,"{11: 2, 7: 8, 12: 1, 15: 1, 6: 5, 5: 9, 4: 21, 2: 28, 3: 24, 8: 1}",-0.7870583029069778
572,barabasi_albert,100,5,2,100,3.2922,4.0,2.3108440016582685,"{11: 1, 9: 2, 13: 1, 8: 5, 10: 2, 4: 17, 6: 7, 7: 2, 5: 8, 3: 24, 2: 31}",-0.7870583029069778
573,barabasi_albert,100,5,2,100,3.2648,4.0,2.541653005427767,"{12: 1, 14: 2, 8: 1, 7: 8, 9: 2, 5: 11, 3: 24, 4: 10, 11: 1, 6: 5, 2: 35}",-0.7870583029069778
574,barabasi_albert,100,5,2,100,3.352,4.0,2.2494443758403984,"{7: 8, 9: 2, 13: 1, 8: 3, 11: 1, 6: 5, 3: 30, 4: 13, 5: 8, 2: 28, 10: 1}",-0.7870583029069778
575,barabasi_albert,100,5,2,100,3.3106,4.0,2.3832750575625967,"{12: 2, 10: 2, 13: 1, 5: 13, 8: 2, 11: 1, 6: 5, 4: 18, 7: 3, 3: 22, 2: 31}",-0.7870583029069778
576,barabasi_albert,100,5,2,100,3.3602,4.0,2.3874672772626644,"{13: 2, 11: 1, 10: 1, 12: 1, 7: 5, 6: 8, 4: 17, 9: 1, 8: 1, 5: 5, 3: 32, 2: 26}",-0.7870583029069778
577,barabasi_albert,100,5,2,100,3.2762,4.0,2.4248711305964283,"{8: 3, 9: 3, 10: 3, 11: 1, 7: 4, 13: 1, 5: 9, 6: 5, 4: 14, 2: 35, 3: 22}",-0.7870583029069778
578,barabasi_albert,100,5,2,100,3.35,4.0,2.253885533916929,"{9: 1, 7: 4, 12: 3, 8: 5, 6: 5, 4: 20, 5: 11, 3: 20, 2: 31}",-0.7870583029069778
579,barabasi_albert,100,5,2,100,3.349,4.0,2.3790754506740637,"{13: 1, 15: 1, 5: 9, 7: 5, 11: 1, 8: 3, 4: 17, 6: 9, 9: 1, 3: 20, 2: 33}",-0.7870583029069778
580,barabasi_albert,100,5,2,100,3.3502,4.0,2.3622023622035435,"{11: 3, 10: 2, 7: 5, 12: 1, 8: 2, 6: 9, 5: 7, 4: 15, 2: 33, 3: 23}",-0.7870583029069778
581,barabasi_albert,100,5,2,100,3.2912,4.0,2.4819347291981715,"{11: 1, 14: 1, 15: 1, 7: 2, 10: 1, 8: 5, 5: 12, 6: 6, 4: 12, 9: 1, 3: 27, 2: 31}",-0.7870583029069778
582,barabasi_albert,100,5,2,100,3.2944,4.0,2.4331050121192876,"{9: 2, 10: 1, 6: 7, 13: 1, 12: 2, 7: 4, 5: 10, 8: 4, 3: 27, 4: 9, 2: 33}",-0.7870583029069778
583,barabasi_albert,100,5,2,100,3.3092,4.0,2.4576411454889016,"{12: 2, 11: 1, 13: 1, 9: 2, 7: 4, 4: 14, 10: 2, 3: 27, 6: 7, 5: 9, 2: 31}",-0.7870583029069778
584,barabasi_albert,100,5,2,100,3.362,4.0,2.253885533916929,"{12: 1, 8: 5, 9: 3, 10: 1, 6: 5, 3: 23, 7: 7, 5: 11, 4: 10, 2: 34}",-0.7870583029069778
585,barabasi_albert,100,5,2,100,3.2844,4.0,2.4698178070456938,"{10: 3, 11: 3, 9: 3, 6: 10, 5: 10, 7: 2, 8: 2, 4: 10, 2: 41, 3: 16}",-0.7870583029069778
586,barabasi_albert,100,5,2,100,3.2828,4.0,2.449489742783178,"{9: 1, 10: 2, 12: 2, 13: 1, 7: 3, 4: 10, 8: 4, 5: 10, 6: 8, 2: 34, 3: 25}",-0.7870583029069778
587,barabasi_albert,100,5,2,100,3.2842,4.0,2.513961017995307,"{13: 2, 11: 1, 7: 2, 8: 4, 6: 4, 4: 14, 9: 3, 10: 2, 5: 11, 3: 21, 2: 36}",-0.7870583029069778
588,barabasi_albert,100,5,2,100,3.3432,4.0,2.4372115213907883,"{7: 5, 12: 3, 9: 5, 8: 3, 4: 17, 2: 36, 3: 19, 5: 9, 6: 3}",-0.7870583029069778
589,barabasi_albert,100,5,2,100,3.3024,4.0,2.4041630560342617,"{12: 1, 10: 5, 8: 3, 11: 1, 9: 2, 6: 3, 5: 9, 7: 2, 4: 16, 3: 28, 2: 30}",-0.7870583029069778
590,barabasi_albert,100,5,2,100,3.3286,4.0,2.4289915602982237,"{11: 1, 8: 6, 15: 1, 10: 3, 7: 4, 6: 6, 4: 10, 3: 33, 5: 7, 2: 29}",-0.7870583029069778
591,barabasi_albert,100,5,2,100,3.356,4.0,2.258317958127243,"{10: 4, 11: 3, 6: 9, 7: 2, 5: 13, 3: 12, 4: 22, 2: 35}",-0.7870583029069778
592,barabasi_albert,100,5,2,100,3.3214,4.0,2.453568829277059,"{10: 2, 12: 1, 14: 1, 11: 1, 7: 4, 9: 2, 8: 2, 6: 7, 4: 11, 5: 11, 3: 24, 2: 34}",-0.7870583029069778
593,barabasi_albert,100,5,2,100,3.336,4.0,2.32379000772445,"{5: 12, 12: 1, 9: 2, 10: 4, 11: 1, 7: 4, 6: 4, 8: 1, 3: 17, 4: 20, 2: 34}",-0.7870583029069778
594,barabasi_albert,100,5,2,100,3.2892,4.0,2.4899799195977463,"{13: 1, 9: 5, 10: 1, 8: 7, 7: 5, 5: 6, 6: 7, 3: 19, 2: 42, 4: 7}",-0.7870583029069778
595,barabasi_albert,100,5,2,100,3.2876,4.0,2.6,"{11: 1, 14: 1, 12: 2, 6: 5, 8: 4, 3: 26, 10: 2, 5: 9, 7: 2, 9: 2, 2: 35, 4: 11}",-0.7870583029069778
596,barabasi_albert,100,5,2,100,3.3516,4.0,2.2759613353482084,"{8: 5, 10: 2, 11: 2, 7: 3, 6: 5, 5: 15, 9: 2, 3: 24, 4: 9, 2: 33}",-0.7870583029069778
597,barabasi_albert,100,5,2,100,3.3364,4.0,2.3194827009486403,"{12: 2, 8: 3, 6: 6, 9: 2, 10: 1, 5: 8, 7: 5, 3: 22, 11: 1, 4: 18, 2: 32}",-0.7870583029069778
598,barabasi_albert,100,5,2,100,3.3378,4.0,2.4657656011875906,"{10: 1, 12: 1, 17: 1, 6: 8, 8: 3, 7: 6, 5: 5, 4: 22, 11: 1, 3: 19, 2: 33}",-0.7870583029069778
599,barabasi_albert,100,5,2,100,3.2802,4.0,2.353720459187964,"{10: 4, 13: 1, 9: 2, 6: 6, 8: 3, 5: 10, 7: 4, 4: 17, 3: 17, 2: 36}",-0.7870583029069778
600,barabasi_albert,100,5,2,100,3.3042,4.0,2.3366642891095846,"{9: 4, 13: 1, 11: 2, 5: 9, 6: 9, 8: 3, 4: 16, 7: 2, 3: 20, 2: 34}",-0.7870583029069778
601,barabasi_albert,100,5,2,100,3.2914,4.0,2.4738633753705965,"{10: 1, 8: 4, 13: 2, 4: 13, 6: 6, 9: 3, 11: 1, 5: 10, 3: 21, 7: 3, 2: 36}",-0.7870583029069778
602,barabasi_albert,100,5,2,100,3.3192,4.0,2.4413111231467406,"{9: 2, 15: 1, 10: 1, 11: 2, 7: 4, 6: 7, 8: 3, 4: 15, 3: 15, 5: 12, 2: 38}",-0.7870583029069778
603,barabasi_albert,100,5,2,100,3.2528,4.0,2.6907248094147422,"{15: 1, 7: 2, 13: 2, 9: 3, 8: 3, 11: 1, 6: 6, 10: 1, 3: 16, 5: 11, 4: 13, 2: 41}",-0.7870583029069778
604,barabasi_albert,100,5,2,100,3.279,4.0,2.5059928172283334,"{10: 1, 9: 5, 14: 2, 6: 9, 5: 9, 7: 4, 3: 18, 4: 13, 2: 38, 8: 1}",-0.7870583029069778
605,barabasi_albert,100,5,2,100,3.3466,4.0,2.3108440016582685,"{8: 4, 9: 3, 7: 7, 10: 4, 4: 14, 5: 6, 6: 5, 2: 35, 3: 22}",-0.7870583029069778
606,barabasi_albert,100,5,2,100,3.3006,4.0,2.4617067250182343,"{10: 1, 12: 2, 13: 1, 7: 9, 6: 4, 5: 7, 9: 1, 8: 4, 4: 14, 3: 20, 2: 37}",-0.7870583029069778
607,barabasi_albert,100,5,2,100,3.3668,4.0,2.2891046284519194,"{13: 1, 8: 4, 11: 1, 12: 1, 6: 7, 7: 7, 9: 1, 5: 6, 4: 15, 3: 28, 2: 29}",-0.7870583029069778
608,barabasi_albert,100,5,2,100,3.2856,4.0,2.4124676163629637,"{9: 3, 13: 1, 11: 1, 6: 5, 12: 2, 5: 13, 7: 4, 3: 32, 4: 10, 10: 1, 2: 28}",-0.7870583029069778
609,barabasi_albert,100,5,2,100,3.257,4.0,2.6115129714401193,"{11: 2, 9: 3, 10: 2, 13: 2, 6: 6, 7: 4, 8: 2, 5: 7, 4: 13, 2: 39, 3: 20}",-0.7870583029069778
610,barabasi_albert,100,5,2,100,3.344,4.0,2.2759613353482084,"{10: 3, 7: 4, 9: 3, 8: 3, 6: 4, 3: 24, 5: 10, 4: 18, 13: 1, 2: 30}",-0.7870583029069778
611,barabasi_albert,100,5,2,100,3.3558,4.0,2.3664319132398464,"{12: 1, 9: 2, 11: 2, 10: 2, 8: 3, 7: 3, 6: 8, 3: 23, 5: 10, 4: 12, 2: 34}",-0.7870583029069778
612,barabasi_albert,100,5,2,100,3.2908,4.0,2.3916521486202797,"{13: 1, 9: 1, 8: 4, 12: 2, 7: 2, 5: 14, 11: 1, 6: 9, 4: 8, 3: 25, 2: 33}",-0.7870583029069778
613,barabasi_albert,100,5,2,100,3.297,4.0,2.565151067676132,"{12: 3, 10: 2, 8: 1, 6: 7, 11: 1, 4: 15, 7: 3, 9: 1, 5: 8, 13: 1, 3: 24, 2: 34}",-0.7870583029069778
614,barabasi_albert,100,5,2,100,3.3964,4.0,2.172556098240043,"{8: 5, 9: 4, 14: 1, 5: 14, 7: 2, 3: 20, 4: 19, 6: 5, 2: 30}",-0.7870583029069778
615,barabasi_albert,100,5,2,100,3.2998,4.0,2.4248711305964283,"{10: 2, 5: 9, 13: 2, 8: 6, 12: 1, 3: 28, 6: 7, 4: 14, 7: 1, 2: 30}",-0.7870583029069778
