graph_id,model,n_nodes,n_edges_target,m0,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
825,barabasi_albert,100,150,5,10,4.3488,3.0,1.7435595774162693,"{8: 2, 7: 4, 6: 3, 3: 20, 5: 4, 4: 16, 1: 15, 2: 35, 9: 1}",-0.7042621390296911
826,barabasi_albert,100,150,5,10,4.2702,3.0,1.6673332000533065,"{6: 4, 8: 2, 5: 12, 4: 12, 3: 21, 9: 1, 2: 32, 1: 16}",-0.7042621390296911
827,barabasi_albert,100,150,5,10,4.3206,3.0,1.6186414056238645,"{6: 5, 4: 12, 5: 11, 7: 1, 3: 22, 8: 2, 2: 31, 1: 16}",-0.7042621390296911
828,barabasi_albert,100,150,5,10,4.117,3.0,1.833030277982336,"{9: 1, 7: 3, 6: 5, 5: 7, 8: 2, 4: 14, 2: 27, 3: 19, 1: 22}",-0.7042621390296911
829,barabasi_albert,100,150,5,10,4.2976,3.0,1.7146428199482247,"{4: 11, 8: 3, 5: 12, 7: 2, 3: 19, 2: 33, 6: 3, 1: 17}",-0.7042621390296911
830,barabasi_albert,100,150,5,10,4.0632,3.0,1.9287301521985911,"{6: 6, 5: 10, 7: 5, 8: 1, 3: 18, 1: 26, 9: 1, 4: 8, 2: 25}",-0.7042621390296911
831,barabasi_albert,100,150,5,10,4.2662,3.0,1.8973665961010275,"{10: 1, 8: 2, 5: 8, 6: 8, 2: 26, 3: 25, 1: 22, 9: 1, 4: 7}",-0.7042621390296911
832,barabasi_albert,100,150,5,10,4.2594,3.0,1.6309506430300091,"{4: 21, 5: 7, 9: 1, 7: 1, 8: 2, 3: 23, 1: 18, 2: 25, 6: 2}",-0.7042621390296911
833,barabasi_albert,100,150,5,10,4.184,3.0,1.876166303929372,"{5: 10, 8: 2, 12: 1, 6: 3, 4: 12, 7: 2, 3: 23, 2: 26, 1: 21}",-0.7042621390296911
834,barabasi_albert,100,150,5,10,4.2656,3.0,1.9595917942265424,"{5: 7, 4: 13, 9: 3, 8: 3, 7: 3, 3: 19, 1: 20, 2: 32}",-0.7042621390296911
835,barabasi_albert,100,150,5,10,4.1936,3.0,1.8275666882497066,"{7: 1, 10: 1, 6: 5, 8: 1, 5: 10, 9: 1, 2: 30, 3: 18, 4: 13, 1: 20}",-0.7042621390296911
836,barabasi_albert,100,150,5,10,4.1648,3.0,1.7378147196982767,"{6: 4, 4: 14, 7: 2, 11: 1, 5: 7, 3: 31, 8: 1, 2: 19, 1: 21}",-0.7042621390296911
837,barabasi_albert,100,150,5,10,4.0706,3.0,1.8708286933869707,"{7: 3, 6: 6, 4: 13, 11: 2, 5: 3, 1: 15, 3: 23, 2: 35}",-0.7042621390296911
838,barabasi_albert,100,150,5,10,4.3584,3.0,1.70293863659264,"{5: 7, 7: 3, 10: 1, 4: 19, 9: 1, 3: 27, 1: 20, 2: 21, 6: 1}",-0.7042621390296911
839,barabasi_albert,100,150,5,10,4.3568,3.0,1.6613247725836149,"{9: 1, 5: 10, 7: 4, 6: 3, 3: 21, 2: 32, 4: 13, 1: 16}",-0.7042621390296911
840,barabasi_albert,100,150,5,10,4.15,3.0,1.9235384061671346,"{7: 4, 8: 2, 10: 1, 4: 15, 5: 11, 6: 2, 3: 16, 2: 22, 1: 27}",-0.7042621390296911
841,barabasi_albert,100,150,5,10,4.188,3.0,1.8867962264113207,"{5: 7, 8: 3, 7: 6, 6: 3, 4: 11, 3: 20, 2: 27, 1: 23}",-0.7042621390296911
842,barabasi_albert,100,150,5,10,4.245,3.0,1.6792855623746665,"{6: 3, 5: 7, 11: 1, 4: 18, 9: 1, 2: 25, 3: 27, 1: 17, 7: 1}",-0.7042621390296911
843,barabasi_albert,100,150,5,10,4.3576,3.0,1.6613247725836149,"{4: 21, 8: 1, 5: 6, 9: 1, 3: 20, 6: 4, 2: 26, 7: 2, 1: 19}",-0.7042621390296911
844,barabasi_albert,100,150,5,10,4.2354,3.0,1.5874507866387544,"{6: 11, 8: 1, 4: 14, 5: 5, 2: 30, 3: 23, 1: 16}",-0.7042621390296911
845,barabasi_albert,100,150,5,10,4.038,3.0,1.6431676725154984,"{5: 9, 8: 3, 4: 11, 6: 3, 7: 2, 3: 25, 2: 33, 1: 14}",-0.7042621390296911
846,barabasi_albert,100,150,5,10,4.2778,3.0,1.7146428199482247,"{7: 4, 6: 7, 4: 22, 8: 1, 2: 24, 3: 18, 1: 22, 5: 2}",-0.7042621390296911
847,barabasi_albert,100,150,5,10,4.0906,3.0,1.9544820285692064,"{6: 4, 10: 2, 8: 1, 4: 12, 7: 3, 1: 18, 3: 19, 5: 5, 9: 1, 2: 35}",-0.7042621390296911
848,barabasi_albert,100,150,5,10,4.2018,3.0,1.8220867158288598,"{9: 2, 5: 10, 8: 1, 6: 3, 3: 18, 7: 2, 4: 17, 2: 23, 1: 24}",-0.7042621390296911
849,barabasi_albert,100,150,5,10,4.3274,3.0,1.5684387141358123,"{8: 2, 4: 17, 6: 5, 7: 1, 5: 6, 3: 29, 2: 22, 1: 18}",-0.7042621390296911
850,barabasi_albert,100,150,5,10,4.1044,3.0,1.8275666882497066,"{5: 10, 7: 2, 9: 2, 8: 2, 1: 21, 4: 12, 2: 26, 6: 2, 3: 23}",-0.7042621390296911
851,barabasi_albert,100,150,5,10,4.099,3.0,1.9544820285692064,"{6: 3, 7: 4, 8: 4, 9: 1, 5: 5, 4: 14, 3: 17, 1: 23, 2: 29}",-0.7042621390296911
852,barabasi_albert,100,150,5,10,4.1576,3.0,1.9544820285692064,"{6: 7, 5: 6, 9: 1, 12: 1, 8: 1, 4: 16, 3: 18, 2: 25, 1: 24, 7: 1}",-0.7042621390296911
853,barabasi_albert,100,150,5,10,4.1504,3.0,1.7888543819998317,"{6: 5, 7: 1, 5: 8, 8: 3, 3: 17, 2: 35, 4: 13, 9: 1, 1: 17}",-0.7042621390296911
854,barabasi_albert,100,150,5,10,4.1412,3.0,1.96468827043885,"{7: 3, 8: 2, 5: 11, 9: 1, 4: 9, 6: 3, 3: 19, 10: 1, 2: 27, 1: 24}",-0.7042621390296911
855,barabasi_albert,100,150,5,10,4.2346,3.0,1.7262676501632068,"{9: 1, 10: 1, 8: 2, 6: 3, 7: 1, 4: 14, 2: 34, 3: 26, 5: 5, 1: 13}",-0.7042621390296911
856,barabasi_albert,100,150,5,10,4.3928,3.0,1.6552945357246849,"{6: 4, 7: 2, 5: 9, 9: 1, 8: 1, 4: 13, 3: 25, 2: 28, 1: 17}",-0.7042621390296911
857,barabasi_albert,100,150,5,10,4.319,3.0,1.9078784028338913,"{5: 14, 11: 1, 8: 4, 2: 28, 4: 10, 6: 2, 3: 19, 1: 22}",-0.7042621390296911
858,barabasi_albert,100,150,5,10,4.1998,3.0,1.9287301521985911,"{13: 1, 6: 7, 7: 4, 3: 18, 2: 35, 4: 10, 1: 18, 5: 7}",-0.7042621390296911
859,barabasi_albert,100,150,5,10,4.1638,3.0,1.8220867158288598,"{5: 10, 6: 6, 4: 12, 8: 1, 7: 3, 9: 1, 2: 29, 3: 16, 1: 22}",-0.7042621390296911
860,barabasi_albert,100,150,5,10,4.2206,3.0,1.772004514666935,"{10: 1, 8: 2, 7: 2, 6: 6, 3: 23, 5: 4, 4: 14, 1: 17, 2: 31}",-0.7042621390296911
861,barabasi_albert,100,150,5,10,4.0282,3.0,1.969771560359221,"{6: 5, 5: 8, 7: 1, 8: 2, 14: 1, 1: 21, 4: 13, 2: 27, 3: 22}",-0.7042621390296911
862,barabasi_albert,100,150,5,10,4.2204,3.0,1.8220867158288598,"{8: 3, 9: 1, 4: 12, 5: 10, 2: 30, 6: 3, 3: 19, 1: 20, 7: 2}",-0.7042621390296911
863,barabasi_albert,100,150,5,10,4.1316,3.0,1.772004514666935,"{6: 8, 7: 3, 5: 9, 4: 9, 2: 25, 3: 23, 1: 22, 9: 1}",-0.7042621390296911
864,barabasi_albert,100,150,5,10,4.0662,3.0,1.8055470085267789,"{4: 16, 6: 4, 5: 9, 9: 1, 8: 3, 3: 15, 7: 1, 2: 31, 1: 20}",-0.7042621390296911
865,barabasi_albert,100,150,5,10,4.0778,3.0,1.9026297590440449,"{5: 10, 9: 1, 7: 4, 6: 4, 4: 11, 3: 18, 8: 2, 2: 25, 1: 25}",-0.7042621390296911
866,barabasi_albert,100,150,5,10,4.1562,3.0,1.8920887928424501,"{5: 9, 8: 5, 9: 1, 7: 1, 1: 22, 3: 21, 2: 27, 4: 12, 6: 2}",-0.7042621390296911
867,barabasi_albert,100,150,5,10,4.264,3.0,1.7888543819998317,"{4: 10, 7: 1, 11: 1, 9: 1, 6: 4, 2: 26, 5: 13, 1: 20, 3: 24}",-0.7042621390296911
868,barabasi_albert,100,150,5,10,4.3318,3.0,1.7320508075688772,"{9: 1, 6: 5, 8: 2, 5: 3, 4: 21, 3: 19, 7: 2, 2: 28, 1: 19}",-0.7042621390296911
869,barabasi_albert,100,150,5,10,4.106,3.0,1.9493588689617927,"{7: 2, 9: 1, 6: 6, 11: 1, 3: 16, 8: 1, 4: 16, 5: 7, 1: 25, 2: 25}",-0.7042621390296911
870,barabasi_albert,100,150,5,10,4.302,3.0,1.8110770276274832,"{7: 6, 8: 1, 5: 4, 10: 1, 3: 19, 4: 18, 2: 30, 1: 19, 6: 2}",-0.7042621390296911
871,barabasi_albert,100,150,5,10,4.262,3.0,1.7204650534085253,"{4: 14, 5: 10, 6: 8, 7: 2, 3: 15, 1: 21, 2: 29, 8: 1}",-0.7042621390296911
872,barabasi_albert,100,150,5,10,4.1036,3.0,1.8547236990991407,"{9: 1, 8: 2, 4: 13, 7: 4, 6: 6, 3: 25, 2: 23, 5: 3, 1: 23}",-0.7042621390296911
873,barabasi_albert,100,150,5,10,4.158,3.0,2.0149441679609885,"{7: 2, 6: 3, 8: 1, 5: 10, 10: 2, 11: 1, 3: 18, 4: 9, 1: 19, 2: 35}",-0.7042621390296911
874,barabasi_albert,100,150,5,10,4.1768,3.0,1.7378147196982767,"{7: 3, 6: 4, 5: 10, 8: 2, 3: 19, 4: 15, 1: 22, 2: 25}",-0.7042621390296911
875,barabasi_albert,100,150,5,10,4.4352,3.0,1.6309506430300091,"{6: 4, 7: 3, 8: 1, 9: 1, 3: 27, 5: 5, 4: 14, 2: 31, 1: 14}",-0.7042621390296911
876,barabasi_albert,100,150,5,10,4.1806,3.0,1.7435595774162693,"{7: 5, 5: 5, 6: 6, 9: 1, 3: 23, 4: 12, 2: 30, 1: 18}",-0.7042621390296911
877,barabasi_albert,100,150,5,10,4.2088,3.0,1.8867962264113207,"{5: 6, 6: 7, 7: 2, 2: 29, 8: 2, 4: 17, 10: 1, 3: 13, 1: 23}",-0.7042621390296911
878,barabasi_albert,100,150,5,10,4.2286,3.0,1.7204650534085253,"{6: 6, 8: 1, 4: 12, 5: 8, 7: 4, 2: 25, 3: 23, 1: 21}",-0.7042621390296911
879,barabasi_albert,100,150,5,10,4.1362,3.0,1.8110770276274832,"{6: 3, 5: 10, 7: 3, 8: 2, 2: 26, 9: 1, 3: 20, 4: 13, 1: 22}",-0.7042621390296911
880,barabasi_albert,100,150,5,10,4.1078,3.0,1.944222209522358,"{5: 9, 6: 2, 9: 3, 7: 2, 3: 20, 4: 13, 8: 2, 1: 24, 2: 25}",-0.7042621390296911
881,barabasi_albert,100,150,5,10,4.2166,3.0,1.7492855684535902,"{8: 1, 7: 4, 5: 6, 4: 11, 2: 26, 6: 8, 3: 23, 1: 21}",-0.7042621390296911
882,barabasi_albert,100,150,5,10,4.0874,3.0,1.9390719429665315,"{5: 5, 7: 3, 12: 1, 6: 3, 9: 1, 8: 1, 4: 19, 1: 25, 3: 22, 2: 20}",-0.7042621390296911
883,barabasi_albert,100,150,5,10,4.1574,3.0,1.7492855684535902,"{7: 2, 6: 4, 5: 12, 11: 1, 4: 16, 3: 18, 1: 21, 2: 26}",-0.7042621390296911
884,barabasi_albert,100,150,5,10,4.0248,3.0,1.9493588689617927,"{6: 3, 5: 9, 9: 1, 3: 24, 15: 1, 2: 25, 4: 16, 1: 20, 7: 1}",-0.7042621390296911
885,barabasi_albert,100,150,5,10,4.2396,3.0,1.8708286933869707,"{7: 4, 6: 8, 9: 1, 8: 1, 5: 6, 3: 11, 4: 13, 1: 20, 2: 36}",-0.7042621390296911
886,barabasi_albert,100,150,5,10,4.1656,3.0,1.7320508075688772,"{4: 17, 7: 4, 9: 1, 8: 2, 6: 2, 3: 19, 5: 5, 1: 15, 2: 35}",-0.7042621390296911
887,barabasi_albert,100,150,5,10,4.2714,3.0,1.7888543819998317,"{5: 12, 6: 7, 9: 2, 4: 11, 7: 1, 3: 14, 2: 34, 1: 19}",-0.7042621390296911
888,barabasi_albert,100,150,5,10,4.1772,3.0,1.816590212458495,"{6: 3, 4: 8, 9: 2, 5: 10, 3: 23, 2: 33, 8: 2, 7: 2, 1: 17}",-0.7042621390296911
889,barabasi_albert,100,150,5,10,4.196,3.0,1.8601075237738274,"{4: 12, 7: 2, 8: 3, 6: 6, 2: 29, 9: 1, 3: 20, 5: 6, 1: 21}",-0.7042621390296911
890,barabasi_albert,100,150,5,10,4.1192,3.0,1.8547236990991407,"{4: 13, 8: 2, 5: 13, 10: 1, 2: 31, 6: 5, 7: 1, 1: 22, 3: 12}",-0.7042621390296911
891,barabasi_albert,100,150,5,10,4.1484,3.0,1.7146428199482247,"{8: 3, 5: 9, 4: 15, 10: 1, 6: 1, 3: 24, 2: 30, 1: 16, 7: 1}",-0.7042621390296911
892,barabasi_albert,100,150,5,10,4.307,3.0,1.6911534525287764,"{8: 2, 9: 1, 4: 12, 7: 3, 5: 8, 2: 34, 6: 2, 3: 24, 1: 14}",-0.7042621390296911
893,barabasi_albert,100,150,5,10,4.112,3.0,1.760681686165901,"{7: 5, 4: 12, 6: 2, 1: 18, 5: 9, 3: 25, 2: 28, 11: 1}",-0.7042621390296911
894,barabasi_albert,100,150,5,10,4.2076,3.0,1.7888543819998317,"{6: 5, 8: 2, 7: 3, 5: 5, 3: 26, 4: 13, 9: 1, 2: 24, 1: 21}",-0.7042621390296911
895,barabasi_albert,100,150,5,10,4.267,3.0,1.8384776310850235,"{6: 7, 8: 2, 4: 15, 7: 3, 9: 1, 5: 3, 3: 21, 2: 26, 1: 22}",-0.7042621390296911
896,barabasi_albert,100,150,5,10,4.2298,3.0,1.9748417658131499,"{6: 5, 4: 13, 10: 1, 8: 2, 7: 2, 2: 25, 11: 1, 3: 23, 5: 5, 1: 23}",-0.7042621390296911
897,barabasi_albert,100,150,5,10,4.2978,3.0,1.6733200530681511,"{6: 6, 5: 8, 8: 1, 7: 3, 4: 15, 2: 26, 3: 21, 1: 20}",-0.7042621390296911
898,barabasi_albert,100,150,5,10,4.4172,3.0,1.7204650534085253,"{6: 7, 7: 2, 9: 2, 3: 23, 4: 11, 2: 34, 5: 6, 1: 15}",-0.7042621390296911
899,barabasi_albert,100,150,5,10,4.2362,3.0,1.8275666882497066,"{9: 1, 6: 5, 5: 9, 8: 1, 7: 4, 3: 21, 2: 25, 4: 11, 1: 23}",-0.7042621390296911
900,barabasi_albert,100,150,5,10,4.1924,3.0,1.8110770276274832,"{7: 1, 5: 6, 6: 7, 8: 1, 9: 2, 4: 14, 3: 24, 1: 23, 2: 22}",-0.7042621390296911
901,barabasi_albert,100,150,5,10,4.172,3.0,1.8601075237738274,"{8: 3, 5: 10, 9: 2, 4: 12, 6: 2, 2: 25, 3: 23, 1: 22, 7: 1}",-0.7042621390296911
902,barabasi_albert,100,150,5,10,4.0866,3.0,1.9026297590440449,"{9: 3, 5: 9, 4: 10, 6: 4, 3: 22, 8: 1, 1: 22, 7: 2, 2: 27}",-0.7042621390296911
903,barabasi_albert,100,150,5,10,4.1644,3.0,1.8275666882497066,"{8: 2, 5: 4, 9: 1, 4: 7, 7: 3, 6: 8, 3: 27, 2: 29, 1: 19}",-0.7042621390296911
904,barabasi_albert,100,150,5,10,4.1156,3.0,1.8439088914585775,"{7: 4, 6: 7, 5: 7, 4: 10, 9: 1, 2: 30, 3: 19, 8: 1, 1: 21}",-0.7042621390296911
905,barabasi_albert,100,150,5,10,4.1896,3.0,1.9078784028338913,"{11: 1, 6: 2, 9: 2, 7: 2, 4: 15, 2: 34, 5: 8, 3: 17, 1: 18, 8: 1}",-0.7042621390296911
906,barabasi_albert,100,150,5,10,4.406,3.0,1.5427248620541512,"{5: 8, 7: 3, 4: 17, 6: 5, 3: 25, 2: 24, 1: 18}",-0.7042621390296911
907,barabasi_albert,100,150,5,10,4.4204,3.0,1.70293863659264,"{7: 4, 5: 6, 8: 1, 6: 6, 4: 16, 3: 20, 2: 27, 1: 20}",-0.7042621390296911
908,barabasi_albert,100,150,5,10,4.099,3.0,1.849324200890693,"{7: 2, 6: 8, 5: 10, 3: 14, 11: 1, 4: 14, 2: 28, 1: 23}",-0.7042621390296911
909,barabasi_albert,100,150,5,10,4.043,3.0,2.0199009876724157,"{4: 17, 10: 1, 6: 3, 8: 1, 12: 1, 5: 6, 3: 19, 2: 29, 9: 2, 1: 21}",-0.7042621390296911
910,barabasi_albert,100,150,5,10,4.2744,3.0,1.7492855684535902,"{4: 18, 7: 3, 8: 2, 3: 21, 2: 33, 11: 1, 1: 15, 5: 6, 6: 1}",-0.7042621390296911
911,barabasi_albert,100,150,5,10,4.1846,3.0,1.6733200530681511,"{7: 3, 8: 1, 6: 5, 5: 10, 4: 15, 2: 27, 3: 19, 1: 20}",-0.7042621390296911
912,barabasi_albert,100,150,5,10,4.0956,3.0,1.944222209522358,"{6: 3, 4: 16, 5: 6, 7: 6, 8: 2, 9: 1, 2: 25, 3: 15, 1: 26}",-0.7042621390296911
913,barabasi_albert,100,150,5,10,4.2458,3.0,1.7492855684535902,"{6: 6, 10: 1, 4: 16, 7: 1, 8: 1, 3: 19, 1: 21, 2: 26, 5: 9}",-0.7042621390296911
914,barabasi_albert,100,150,5,10,4.1378,3.0,1.8275666882497066,"{10: 1, 5: 6, 6: 7, 4: 15, 7: 2, 9: 1, 3: 22, 2: 23, 1: 23}",-0.7042621390296911
915,barabasi_albert,100,150,5,10,4.177,3.0,1.816590212458495,"{5: 6, 8: 3, 6: 4, 4: 16, 7: 2, 1: 21, 3: 20, 9: 1, 2: 27}",-0.7042621390296911
916,barabasi_albert,100,150,5,10,4.0902,3.0,1.783255450012701,"{9: 1, 4: 17, 6: 5, 5: 7, 10: 1, 3: 22, 7: 2, 2: 23, 1: 22}",-0.7042621390296911
917,barabasi_albert,100,150,5,10,4.1148,3.0,2.0,"{4: 19, 7: 4, 9: 1, 13: 1, 6: 3, 2: 25, 5: 3, 3: 20, 1: 23, 8: 1}",-0.7042621390296911
918,barabasi_albert,100,150,5,10,4.1156,3.0,1.7776388834631178,"{9: 1, 5: 8, 7: 2, 4: 16, 6: 5, 10: 1, 3: 18, 2: 30, 1: 19}",-0.7042621390296911
919,barabasi_albert,100,150,5,10,4.077,3.0,1.9595917942265424,"{5: 17, 6: 2, 9: 1, 14: 1, 7: 1, 3: 25, 1: 24, 2: 21, 4: 8}",-0.7042621390296911
920,barabasi_albert,100,150,5,10,4.198,3.0,1.7492855684535902,"{5: 3, 6: 7, 7: 5, 8: 2, 3: 24, 2: 37, 4: 8, 1: 14}",-0.7042621390296911
921,barabasi_albert,100,150,5,10,4.3586,3.0,1.61245154965971,"{5: 6, 7: 1, 6: 9, 8: 1, 4: 15, 3: 23, 1: 18, 2: 27}",-0.7042621390296911
922,barabasi_albert,100,150,5,10,4.3738,3.0,1.7146428199482247,"{5: 14, 6: 3, 8: 2, 4: 10, 2: 35, 3: 18, 9: 1, 1: 16, 7: 1}",-0.7042621390296911
923,barabasi_albert,100,150,5,10,4.1406,3.0,1.8814887722226779,"{8: 2, 5: 7, 4: 12, 11: 1, 9: 1, 7: 2, 2: 29, 3: 24, 1: 19, 6: 3}",-0.7042621390296911
924,barabasi_albert,100,150,5,10,4.2134,3.0,1.7435595774162693,"{7: 2, 4: 14, 6: 8, 5: 9, 3: 18, 9: 1, 2: 26, 1: 22}",-0.7042621390296911
925,barabasi_albert,100,150,5,10,4.2788,3.0,1.7146428199482247,"{7: 2, 6: 4, 5: 8, 3: 25, 9: 2, 1: 21, 4: 16, 2: 22}",-0.7042621390296911
926,barabasi_albert,100,150,5,10,4.282,3.0,1.7663521732655694,"{6: 2, 9: 2, 8: 1, 7: 1, 5: 15, 4: 11, 3: 21, 1: 21, 2: 26}",-0.7042621390296911
927,barabasi_albert,100,150,5,10,4.1652,3.0,1.8973665961010275,"{6: 3, 8: 4, 5: 10, 10: 1, 4: 13, 2: 31, 3: 16, 1: 21, 7: 1}",-0.7042621390296911
928,barabasi_albert,100,150,5,10,4.1328,3.0,1.8814887722226779,"{8: 3, 6: 5, 5: 10, 10: 1, 2: 32, 4: 5, 9: 1, 3: 25, 1: 18}",-0.7042621390296911
929,barabasi_albert,100,150,5,10,4.1726,3.0,1.8220867158288598,"{5: 8, 10: 1, 8: 2, 7: 2, 9: 1, 3: 18, 4: 18, 2: 30, 1: 19, 6: 1}",-0.7042621390296911
930,barabasi_albert,100,150,5,10,4.0764,3.0,1.876166303929372,"{7: 2, 6: 4, 5: 7, 8: 3, 4: 16, 2: 28, 3: 17, 10: 1, 1: 22}",-0.7042621390296911
931,barabasi_albert,100,150,5,10,4.2422,3.0,1.6852299546352716,"{5: 15, 9: 1, 6: 4, 4: 11, 7: 2, 1: 21, 2: 25, 3: 21}",-0.7042621390296911
932,barabasi_albert,100,150,5,10,4.0638,3.0,1.9748417658131499,"{10: 1, 6: 7, 5: 6, 8: 3, 9: 1, 4: 10, 3: 17, 2: 33, 7: 1, 1: 21}",-0.7042621390296911
933,barabasi_albert,100,150,5,10,4.1962,3.0,1.876166303929372,"{6: 7, 7: 4, 9: 1, 5: 3, 4: 11, 8: 2, 3: 25, 2: 24, 1: 23}",-0.7042621390296911
934,barabasi_albert,100,150,5,10,4.1428,3.0,1.8,"{6: 9, 7: 3, 3: 19, 5: 4, 8: 2, 1: 22, 4: 14, 2: 27}",-0.7042621390296911
935,barabasi_albert,100,150,5,10,4.3892,3.0,1.7888543819998317,"{7: 2, 11: 1, 5: 3, 9: 2, 4: 15, 6: 4, 3: 26, 2: 33, 1: 14}",-0.7042621390296911
936,barabasi_albert,100,150,5,10,4.3104,3.0,1.5684387141358123,"{7: 2, 6: 1, 5: 9, 8: 1, 10: 1, 4: 16, 3: 24, 2: 35, 1: 11}",-0.7042621390296911
937,barabasi_albert,100,150,5,10,4.098,3.0,1.816590212458495,"{5: 8, 8: 2, 7: 1, 4: 13, 6: 5, 11: 1, 3: 26, 2: 22, 1: 22}",-0.7042621390296911
938,barabasi_albert,100,150,5,10,4.023,3.0,1.8601075237738274,"{6: 5, 7: 4, 10: 1, 9: 1, 5: 7, 4: 12, 3: 21, 2: 28, 1: 21}",-0.7042621390296911
939,barabasi_albert,100,150,5,10,4.063,3.0,1.8973665961010275,"{4: 8, 5: 10, 7: 5, 8: 2, 6: 3, 9: 1, 3: 21, 2: 27, 1: 23}",-0.7042621390296911
940,barabasi_albert,100,150,5,10,4.343,3.0,1.849324200890693,"{5: 7, 9: 2, 6: 5, 8: 1, 11: 1, 3: 21, 4: 12, 2: 36, 1: 15}",-0.7042621390296911
941,barabasi_albert,100,150,5,10,4.1894,3.0,1.816590212458495,"{11: 1, 4: 13, 8: 1, 7: 4, 5: 11, 2: 38, 3: 14, 1: 16, 6: 2}",-0.7042621390296911
942,barabasi_albert,100,150,5,10,4.1746,3.0,2.0248456731316584,"{7: 4, 10: 2, 6: 6, 4: 12, 3: 14, 5: 7, 8: 1, 2: 29, 1: 25}",-0.7042621390296911
943,barabasi_albert,100,150,5,10,4.137,3.0,1.9390719429665315,"{7: 5, 5: 6, 8: 3, 6: 4, 3: 19, 4: 9, 2: 32, 1: 21, 9: 1}",-0.7042621390296911
944,barabasi_albert,100,150,5,10,4.1964,3.0,1.772004514666935,"{7: 1, 6: 7, 5: 9, 9: 1, 4: 8, 8: 2, 3: 24, 1: 19, 2: 29}",-0.7042621390296911
945,barabasi_albert,100,150,5,10,4.0064,3.0,1.876166303929372,"{6: 6, 5: 3, 7: 5, 10: 1, 9: 1, 3: 23, 2: 29, 4: 12, 1: 20}",-0.7042621390296911
946,barabasi_albert,100,150,5,10,4.2364,3.0,1.9078784028338913,"{7: 2, 9: 3, 8: 2, 5: 10, 3: 25, 6: 2, 2: 29, 4: 7, 1: 20}",-0.7042621390296911
947,barabasi_albert,100,150,5,10,4.2266,3.0,1.7549928774784245,"{6: 6, 7: 4, 5: 3, 8: 1, 3: 25, 4: 14, 2: 27, 1: 19, 9: 1}",-0.7042621390296911
948,barabasi_albert,100,150,5,10,4.3034,3.0,1.7088007490635062,"{4: 16, 5: 5, 6: 9, 2: 27, 3: 18, 7: 4, 1: 21}",-0.7042621390296911
949,barabasi_albert,100,150,5,10,4.2236,3.0,1.7262676501632068,"{7: 4, 5: 14, 8: 1, 6: 4, 4: 9, 3: 17, 2: 32, 1: 19}",-0.7042621390296911
950,barabasi_albert,100,150,5,10,4.157,3.0,1.7888543819998317,"{7: 2, 5: 7, 6: 5, 10: 2, 4: 16, 3: 18, 2: 33, 1: 17}",-0.7042621390296911
951,barabasi_albert,100,150,5,10,4.2754,3.0,1.6370705543744901,"{5: 8, 4: 18, 6: 3, 7: 1, 10: 1, 9: 1, 3: 23, 2: 30, 1: 15}",-0.7042621390296911
952,barabasi_albert,100,150,5,10,4.27,3.0,1.849324200890693,"{5: 15, 10: 1, 9: 1, 4: 10, 7: 4, 3: 17, 1: 21, 2: 30, 6: 1}",-0.7042621390296911
953,barabasi_albert,100,150,5,10,4.1722,3.0,1.944222209522358,"{5: 5, 7: 3, 9: 1, 10: 1, 11: 1, 2: 24, 4: 13, 6: 4, 3: 26, 1: 22}",-0.7042621390296911
954,barabasi_albert,100,150,5,10,4.189,3.0,1.8814887722226779,"{5: 9, 12: 2, 4: 13, 8: 1, 3: 28, 1: 16, 2: 29, 7: 1, 6: 1}",-0.7042621390296911
955,barabasi_albert,100,150,5,10,4.1212,3.0,1.8275666882497066,"{5: 7, 6: 6, 8: 2, 9: 2, 3: 28, 2: 26, 1: 20, 4: 8, 7: 1}",-0.7042621390296911
956,barabasi_albert,100,150,5,10,4.2998,3.0,1.833030277982336,"{4: 14, 11: 1, 9: 1, 5: 9, 7: 2, 6: 5, 2: 29, 3: 19, 1: 20}",-0.7042621390296911
957,barabasi_albert,100,150,5,10,4.0522,3.0,2.130727575266252,"{8: 5, 5: 2, 13: 1, 7: 1, 2: 28, 4: 13, 9: 1, 3: 22, 6: 4, 1: 23}",-0.7042621390296911
958,barabasi_albert,100,150,5,10,4.2958,3.0,1.8110770276274832,"{6: 6, 8: 3, 7: 2, 2: 18, 5: 8, 4: 13, 1: 26, 3: 24}",-0.7042621390296911
959,barabasi_albert,100,150,5,10,4.236,3.0,1.697056274847714,"{5: 3, 8: 3, 6: 9, 7: 1, 3: 22, 4: 12, 2: 36, 1: 14}",-0.7042621390296911
960,barabasi_albert,100,150,5,10,4.2566,3.0,1.6613247725836149,"{6: 6, 7: 2, 8: 2, 5: 7, 3: 28, 4: 12, 2: 24, 1: 19}",-0.7042621390296911
961,barabasi_albert,100,150,5,10,4.5514,3.0,1.7262676501632068,"{5: 12, 7: 4, 8: 2, 6: 1, 3: 17, 4: 16, 2: 27, 1: 21}",-0.7042621390296911
962,barabasi_albert,100,150,5,10,4.141,3.0,1.8384776310850235,"{8: 2, 7: 4, 5: 5, 6: 4, 3: 21, 4: 16, 9: 1, 2: 24, 1: 23}",-0.7042621390296911
